Aggres5,6.78,16.98,0.55,4.4
Aggres6,6.02,15.06,1.47,4.2
Aggres1,3.63,16.38,0.82,9.3
Aggres2,3.76,16.98,0.55,9.3
Ge1,4.25,19.21,0.26,9.3
Aggres3,3.34,15.06,1.47,9.3
Ge2,7.67,19.21,0.26,5.2
Aggres4,6.54,16.38,0.82,4.7
Aggres5,6.55,16.98,0.55,4.5
Aggres6,5.81,15.06,1.47,4.3
Aggres1,3.63,16.38,0.82,9.4
Aggres2,3.76,16.98,0.55,9.4
Ge1,4.25,19.21,0.26,9.4
Aggres3,3.34,15.06,1.47,9.4
Ge2,7.41,19.21,0.26,5.3
Aggres4,6.32,16.38,0.82,4.8
Aggres5,6.33,16.98,0.55,4.6
Aggres6,5.62,15.06,1.47,4.4
Aggres1,3.63,16.38,0.82,9.5
Aggres2,3.76,16.98,0.55,9.5
Ge1,4.25,19.21,0.26,9.5
Aggres3,3.34,15.06,1.47,9.5
Ge2,7.16,19.21,0.26,5.4
Aggres4,6.11,16.38,0.82,4.9
Aggres5,6.13,16.98,0.55,4.7
Aggres6,5.44,15.06,1.47,4.5
Aggres1,3.63,16.38,0.82,9.6
Aggres2,3.76,16.98,0.55,9.6
Ge1,4.25,19.21,0.26,9.6
Aggres3,3.34,15.06,1.47,9.6
Ge2,6.93,19.21,0.26,5.5
Aggres4,5.91,16.38,0.82,5.0
Aggres5,5.93,16.98,0.55,4.8
Aggres6,5.27,15.06,1.47,4.6
Aggres1,3.63,16.38,0.82,9.7
Aggres2,3.76,16.98,0.55,9.7
Ge1,4.25,19.21,0.26,9.7
Aggres3,3.34,15.06,1.47,9.7
Ge2,6.71,19.21,0.26,5.6
Aggres4,5.72,16.38,0.82,5.1
Aggres5,5.75,16.98,0.55,4.9
Aggres6,5.11,15.06,1.47,4.7
Aggres1,3.63,16.38,0.82,9.8
Aggres2,3.76,16.98,0.55,9.8
Ge1,4.25,19.21,0.26,9.8
Aggres3,3.34,15.06,1.47,9.8
Ge2,6.51,19.21,0.26,5.7
Aggres4,5.55,16.38,0.82,5.2
Aggres5,5.59,16.98,0.55,5.0
Aggres6,4.96,15.06,1.47,4.8
Aggres1,3.63,16.38,0.82,9.9
Aggres2,3.76,16.98,0.55,9.9
Ge1,4.25,19.21,0.26,9.9
Aggres3,3.34,15.06,1.47,9.9
Ge2,6.32,19.21,0.26,5.8
Aggres4,5.39,16.38,0.82,5.3
Aggres5,5.43,16.98,0.55,5.1
Aggres6,4.81,15.06,1.47,4.9
Aggres1,3.63,16.38,0.82,10.0
Aggres2,3.76,16.98,0.55,10.0
Ge1,4.25,19.21,0.26,10.0
Aggres3,3.34,15.06,1.47,10.0
Ge2,6.14,19.21,0.26,5.9
Aggres4,5.23,16.38,0.82,5.4
Aggres5,5.27,16.98,0.55,5.2
Aggres6,4.68,15.06,1.47,5.0
Aggres1,3.63,16.38,0.82,10.1
Aggres2,3.76,16.98,0.55,10.1
Ge1,4.25,19.21,0.26,10.1
Aggres3,3.34,15.06,1.47,10.1
Ge2,5.97,19.21,0.26,6.0
Aggres4,5.09,16.38,0.82,5.5
Aggres5,5.13,16.98,0.55,5.3
Aggres6,4.55,15.06,1.47,5.1
Aggres1,3.63,16.38,0.82,10.2
Aggres2,3.76,16.98,0.55,10.2
Ge1,4.25,19.21,0.26,10.2
Aggres3,3.34,15.06,1.47,10.2
Ge2,5.81,19.21,0.26,6.1
Aggres4,4.95,16.38,0.82,5.6
Aggres5,5.0,16.98,0.55,5.4
Aggres6,4.43,15.06,1.47,5.2
Aggres1,3.63,16.38,0.82,10.3
Aggres2,3.76,16.98,0.55,10.3
Ge1,4.25,19.21,0.26,10.3
Aggres3,3.34,15.06,1.47,10.3
