car_name,speed,safe_distance,reaction_time,time
GentleCar1,3.44,15.52,0.28,12.1
GentleCar1,3.79,17.13,0.13,12.1
GentleCar1,3.79,17.13,0.13,9.1
GentleCar1,3.44,15.52,0.28,8.3
GentleCar1,13.54,15.73,0.17,2.5
GentleCar1,3.9,17.62,0.22,1.8
GentleCar1,3.44,15.52,0.28,12.2
GentleCar1,3.79,17.13,0.13,12.2
GentleCar1,3.79,17.13,0.13,9.2
GentleCar1,3.44,15.52,0.28,8.4
GentleCar1,12.57,15.73,0.17,2.6
GentleCar1,3.9,17.62,0.22,1.9
GentleCar1,3.44,15.52,0.28,12.3
GentleCar1,3.79,17.13,0.13,12.3
GentleCar1,3.79,17.13,0.13,9.3
GentleCar1,3.44,15.52,0.28,8.5
GentleCar1,11.73,15.73,0.17,2.7
GentleCar1,3.9,17.62,0.22,2.0
GentleCar1,3.44,15.52,0.28,12.4
GentleCar1,3.79,17.13,0.13,12.4
GentleCar1,3.79,17.13,0.13,9.4
GentleCar1,3.44,15.52,0.28,8.6
GentleCar1,11.0,15.73,0.17,2.8
GentleCar1,3.9,17.62,0.22,2.1
GentleCar1,3.44,15.52,0.28,12.5
GentleCar1,3.79,17.13,0.13,12.5
GentleCar1,3.79,17.13,0.13,9.5
GentleCar1,3.44,15.52,0.28,8.7
GentleCar1,10.35,15.73,0.17,2.9
GentleCar1,3.9,17.62,0.22,2.2
GentleCar1,3.44,15.52,0.28,12.6
GentleCar1,3.79,17.13,0.13,12.6
GentleCar1,3.79,17.13,0.13,9.6
GentleCar1,3.44,15.52,0.28,8.8
GentleCar1,9.78,15.73,0.17,3.0
GentleCar1,3.9,17.62,0.22,2.3
GentleCar1,3.44,15.52,0.28,12.7
GentleCar1,3.79,17.13,0.13,12.7
GentleCar1,3.79,17.13,0.13,9.7
GentleCar1,3.44,15.52,0.28,8.9
GentleCar1,9.26,15.73,0.17,3.1
GentleCar1,3.9,17.62,0.22,2.4
GentleCar1,3.44,15.52,0.28,12.8
GentleCar1,3.79,17.13,0.13,12.8
GentleCar1,3.79,17.13,0.13,9.8
GentleCar1,3.44,15.52,0.28,9.0
GentleCar1,8.8,15.73,0.17,3.2
GentleCar1,3.9,17.62,0.22,2.5
GentleCar1,3.44,15.52,0.28,12.9
GentleCar1,3.79,17.13,0.13,12.9
GentleCar1,3.79,17.13,0.13,9.9
GentleCar1,3.44,15.52,0.28,9.1
GentleCar1,8.38,15.73,0.17,3.3
GentleCar1,3.9,17.62,0.22,2.6
GentleCar1,3.44,15.52,0.28,13.0
GentleCar1,3.79,17.13,0.13,13.0
GentleCar1,3.79,17.13,0.13,10.0
GentleCar1,3.44,15.52,0.28,9.2
GentleCar1,8.0,15.73,0.17,3.4
GentleCar1,3.9,17.62,0.22,2.7
GentleCar1,3.44,15.52,0.28,13.1
GentleCar1,3.79,17.13,0.13,13.1
GentleCar1,3.79,17.13,0.13,10.1
GentleCar1,3.44,15.52,0.28,9.3
GentleCar1,7.65,15.73,0.17,3.5
GentleCar1,3.9,17.62,0.22,2.8
GentleCar1,3.44,15.52,0.28,13.2
GentleCar1,3.79,17.13,0.13,13.2
GentleCar1,3.79,17.13,0.13,10.2
GentleCar1,3.44,15.52,0.28,9.4
GentleCar1,7.33,15.73,0.17,3.6
GentleCar1,3.9,17.62,0.22,2.9
GentleCar1,3.44,15.52,0.28,13.3
GentleCar1,3.79,17.13,0.13,13.3
